ID_Cliente,Genero,Idoso,Casado,Dependentes,Tempo_como_Cliente,Servico_Telefone,Servico_Internet,Servico_Seguranca,Suporte_Tecnico,StreamingTV,Tipo_Contrato,Metodo_Pagamento,Pagamento_Mensal,Total_Pago,Churn,Pagamento_Menssal
8380-PEFPE,Male,False,False,True,1,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,71.65,71.65,True,
5687-DKDTV,Female,False,False,False,4,True,NO,,,,Month-to-month,Mailed check,20.35,77.5,True,
1568-LJSZU,Male,False,True,True,68,True,DSL,True,True,True,Two year,Credit card (automatic),92.2,6392.85,False,
7530-HDYDS,Female,False,False,False,38,True,FIBER OPTIC,False,True,False,Month-to-month,Credit card (automatic),84.25,3264.5,True,
7789-HKSBS,Female,True,True,False,42,True,FIBER OPTIC,True,False,True,One year,Bank transfer (automatic),105.2,4599.15,False,
7416-CKTEP,Female,False,True,False,57,True,NO,,,,Two year,Bank transfer (automatic),19.6,1134.25,False,
2586-CWXVV,Male,False,True,False,54,False,DSL,False,False,False,Month-to-month,Electronic check,30.4,1621.35,False,
3096-IZETN,Female,False,False,False,12,True,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),78.1,947.3,True,
2348-KCJLT,Female,False,True,False,44,True,DSL,True,False,False,One year,Mailed check,61.5,2722.2,False,
8401-EMUWF,Male,False,True,True,42,True,DSL,True,False,True,Month-to-month,Bank transfer (automatic),69.4,3058.3,False,
4193-IBKSW,Male,False,True,True,72,True,NO,,,,Two year,Bank transfer (automatic),24.75,1769.6,False,
5377-NDTOU,Female,False,True,True,71,True,DSL,True,True,True,Two year,Mailed check,91.05,6293.75,False,
5922-ABDVO,Female,False,True,False,19,True,FIBER OPTIC,False,False,False,Month-to-month,Mailed check,89.65,1761.05,True,
2474-LCNUE,Female,False,True,False,23,True,DSL,False,True,True,Month-to-month,Credit card (automatic),73.65,1642.75,False,
0839-QNXME,Female,False,False,False,30,True,NO,,,,Two year,Credit card (automatic),19.4,578.5,False,
3506-OVLKD,Male,False,False,False,35,True,NO,,,,One year,Bank transfer (automatic),26.2,954.9,False,
9172-ANCRX,Female,False,False,False,10,True,FIBER OPTIC,True,False,True,Month-to-month,Electronic check,98.7,973.25,True,
6650-VJONK,Male,False,False,False,1,True,DSL,False,False,False,Month-to-month,Bank transfer (automatic),43.85,43.85,False,
2178-PMGCJ,Male,False,False,False,22,True,FIBER OPTIC,False,False,False,Month-to-month,Mailed check,69.7,1490.4,False,
7492-TAFJD,Male,False,True,True,7,False,DSL,True,False,False,Two year,Mailed check,38.55,280.0,False,
2773-MADBQ,Female,False,False,False,36,False,DSL,True,True,False,Two year,Mailed check,53.1,1901.25,False,
6016-LVTJQ,Female,False,True,True,34,True,NO,,,,Month-to-month,Mailed check,20.65,716.4,False,
7860-KSUGX,Male,False,True,True,72,True,DSL,True,False,False,Two year,Credit card (automatic),64.45,4720.0,False,
8966-KZXXA,Male,False,True,True,36,True,NO,,,,Two year,Credit card (automatic),25.1,930.95,False,
6910-HADCM,Female,False,False,False,1,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,76.35,76.35,True,
4816-LXZYW,Female,False,False,False,23,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,79.15,1676.95,True,
9606-PBKBQ,Male,True,True,False,32,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,85.0,2642.05,True,
5149-QYTTU,Female,False,True,True,71,True,FIBER OPTIC,True,True,False,One year,Credit card (automatic),95.15,6770.85,False,
2070-XYMFH,Female,True,False,False,23,True,FIBER OPTIC,False,False,False,Month-to-month,Mailed check,79.35,1835.3,False,
2085-BOJKI,Male,False,True,False,17,True,FIBER OPTIC,False,False,True,One year,Bank transfer (automatic),96.65,1588.25,False,
0817-HSUSE,Male,False,False,False,1,True,DSL,False,True,True,Month-to-month,Electronic check,75.5,75.5,False,
5442-PPTJY,Male,False,True,True,12,True,NO,,,,Two year,Mailed check,19.7,258.35,False,
1927-QEWMY,Female,False,True,False,72,True,NO,,,,Two year,Credit card (automatic),20.5,1502.25,False,
1663-MHLHE,Male,False,False,False,1,True,NO,,,,Month-to-month,Mailed check,19.2,19.2,False,
5663-QBGIS,Male,True,True,False,72,True,FIBER OPTIC,False,False,True,Two year,Bank transfer (automatic),98.35,6929.4,False,
4450-MDZFX,Male,False,True,True,60,True,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),74.35,4453.3,False,
6701-DHKWQ,Female,False,True,True,61,False,DSL,False,True,True,Two year,Credit card (automatic),51.35,3244.4,False,
7554-AKDQF,Female,False,True,False,6,True,DSL,False,False,False,Month-to-month,Mailed check,45.65,323.45,False,
3536-IQCTX,Male,True,True,False,32,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,85.3,2661.1,True,
4911-BANWH,Female,False,False,True,31,True,FIBER OPTIC,False,False,True,Month-to-month,Credit card (automatic),86.55,2697.4,True,
8496-EJAUI,Male,False,False,False,19,True,FIBER OPTIC,False,False,False,Month-to-month,Credit card (automatic),73.85,1424.5,True,
0794-YVSGE,Male,False,True,True,72,True,NO,,,,Two year,Bank transfer (automatic),20.3,1401.15,False,
5423-BHIXO,Female,False,False,False,32,True,DSL,False,False,False,Month-to-month,Electronic check,54.2,1739.6,False,
6908-VVYHM,Male,False,True,False,65,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,90.65,5931.0,False,
2959-EEXWB,Female,False,True,True,45,False,DSL,True,False,True,Month-to-month,Bank transfer (automatic),50.9,2333.85,False,
1839-UMACK,Male,False,False,False,42,True,NO,,,,One year,Electronic check,25.05,949.85,False,
3030-YDNRM,Male,False,False,False,8,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,74.85,572.45,False,
7321-KKSDU,Male,False,False,True,32,True,NO,,,,Two year,Mailed check,20.5,696.8,False,
3402-XRIUO,Female,True,True,False,22,True,DSL,True,True,False,Month-to-month,Mailed check,63.55,1381.8,False,
3132-TVFDZ,Male,True,True,False,57,False,DSL,False,False,True,Month-to-month,Electronic check,44.85,2572.95,True,
8286-AFUYI,Male,False,False,False,1,True,DSL,True,False,False,Month-to-month,Electronic check,47.95,47.95,False,
8080-DDEMJ,Male,True,False,False,1,True,DSL,False,False,False,Month-to-month,Electronic check,45.1,45.1,True,
8356-WUAOJ,Female,False,True,False,1,True,DSL,False,False,False,Month-to-month,Electronic check,45.0,45.0,False,
6365-MTGZX,Male,False,False,False,24,True,FIBER OPTIC,False,True,True,Month-to-month,Electronic check,96.0,2122.45,True,
1349-WXNGG,Male,False,False,False,1,True,NO,,,,Month-to-month,Bank transfer (automatic),20.05,20.05,True,
8058-DMYRU,Male,True,False,False,54,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,90.05,4931.8,False,
9350-ZXYJC,Female,False,False,False,4,True,NO,,,,Two year,Credit card (automatic),25.3,116.95,False,
6990-YNRIO,Male,False,True,True,65,True,FIBER OPTIC,True,True,True,Two year,Bank transfer (automatic),108.65,6937.95,True,
8958-JPTRR,Female,False,True,False,56,True,NO,,,,One year,Electronic check,24.3,1261.7,False,
6959-GQEGV,Male,False,False,False,45,True,DSL,True,False,True,Month-to-month,Electronic check,75.95,3273.8,False,
3173-WSSUE,Female,False,True,True,71,True,NO,,,,Two year,Credit card (automatic),19.7,1415.85,False,
1265-HVPZB,Male,False,True,False,59,True,DSL,True,False,True,One year,Credit card (automatic),66.4,3958.2,False,
4115-UMJFQ,Male,False,False,False,69,False,DSL,False,False,False,One year,Bank transfer (automatic),35.75,2492.25,False,
7369-TRPFD,Male,False,False,False,19,True,NO,,,,One year,Mailed check,18.8,279.2,False,
1098-KFQEC,Female,False,True,True,55,True,NO,,,,Two year,Credit card (automatic),19.4,1083.0,False,
7190-XHTWJ,Female,False,False,False,38,True,NO,,,,One year,Mailed check,19.3,755.5,False,
0621-TWIEM,Male,False,False,False,10,True,DSL,False,False,False,Month-to-month,Electronic check,45.55,402.6,True,
3537-RYBHH,Female,True,True,False,47,True,DSL,True,False,False,Month-to-month,Credit card (automatic),67.45,3252.0,False,
2485-ITVKB,Female,False,True,False,2,False,DSL,False,False,False,Month-to-month,Electronic check,35.1,68.75,True,
3669-OYSJI,Male,False,False,False,1,True,DSL,False,False,False,Month-to-month,Credit card (automatic),46.2,46.2,True,
1612-EOHDH,Female,False,False,False,1,True,DSL,False,False,False,Month-to-month,Electronic check,45.15,45.15,True,
6702-OHFWR,Male,True,False,False,1,False,DSL,False,False,False,Month-to-month,Electronic check,43.3,43.3,True,
5296-BFCYD,Male,False,True,True,46,True,NO,,,,Two year,Mailed check,20.1,936.85,False,
4510-PYUSH,Female,True,False,False,38,True,DSL,True,False,False,Month-to-month,Credit card (automatic),57.15,2250.65,True,
9359-JANWS,Female,False,True,False,65,True,DSL,True,True,False,Two year,Credit card (automatic),58.9,3857.1,False,
7517-SAWMO,Female,False,True,False,19,True,FIBER OPTIC,True,False,False,Month-to-month,Electronic check,73.2,1441.1,True,
4143-HHPMK,Male,False,False,False,52,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,85.35,4338.6,True,
3279-DYZQM,Male,False,True,True,71,True,NO,,,,Two year,Mailed check,19.45,1378.45,False,
7054-LGEQW,Female,False,False,False,1,True,DSL,False,False,False,Month-to-month,Mailed check,45.95,45.95,True,
0523-VNGTF,Female,True,False,False,52,False,DSL,False,True,True,Month-to-month,Electronic check,50.5,2566.3,False,
9575-IWCAZ,Male,False,True,False,6,True,NO,,,,One year,Mailed check,25.1,171.0,False,
7105-MXJLL,Female,True,True,False,26,True,DSL,False,False,False,One year,Mailed check,60.7,1597.4,False,
7064-FRRSW,Male,True,False,False,48,True,FIBER OPTIC,False,False,True,One year,Electronic check,99.0,4744.35,False,
7940-UQQUG,Female,False,True,True,64,True,FIBER OPTIC,True,True,True,One year,Bank transfer (automatic),104.4,6721.6,False,
0923-PNFUB,Female,False,False,False,3,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,83.75,247.25,True,
3961-SXAXY,Male,False,False,False,1,True,DSL,False,False,False,Month-to-month,Bank transfer (automatic),44.05,44.05,False,
7010-BRBUU,Male,False,True,True,72,True,NO,,,,Two year,Credit card (automatic),24.1,1734.65,False,
3566-HJGPK,Male,False,False,False,1,True,DSL,False,False,False,Month-to-month,Mailed check,45.55,45.55,False,
3062-ICYZQ,Female,False,True,True,51,True,FIBER OPTIC,True,False,False,Month-to-month,Electronic check,93.8,4539.35,False,
9938-PRCVK,Female,False,True,True,41,True,NO,,,,Two year,Bank transfer (automatic),19.7,804.25,False,
0973-KYVNF,Female,False,True,True,72,True,DSL,True,False,True,Two year,Credit card (automatic),70.65,5011.15,False,
5129-HHMZC,Female,False,True,False,43,True,DSL,True,True,True,Two year,Credit card (automatic),86.45,3574.5,False,
9637-CDTKZ,Male,False,True,False,72,True,FIBER OPTIC,True,True,True,Two year,Credit card (automatic),114.1,8086.4,False,
3946-JEWRQ,Male,False,True,False,47,True,FIBER OPTIC,False,False,True,One year,Credit card (automatic),95.2,4563.0,False,
7873-CVMAW,Male,False,False,False,72,True,DSL,True,True,True,Two year,Credit card (automatic),88.55,6362.35,False,
0463-WZZKO,Male,False,False,False,3,True,NO,,,,Month-to-month,Credit card (automatic),20.75,67.1,False,
3494-JCHRQ,Male,False,False,False,1,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,70.05,70.05,True,
6474-FVJLC,Male,False,False,False,2,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,86.0,165.45,True,
4524-QCSSM,Male,False,False,False,26,False,DSL,True,False,False,Month-to-month,Bank transfer (automatic),44.65,1156.55,False,
5832-EXGTT,Male,False,True,True,29,True,DSL,True,False,False,Month-to-month,Mailed check,60.2,1834.15,False,
8840-DQLGN,Female,True,True,False,35,True,FIBER OPTIC,True,True,True,Month-to-month,Bank transfer (automatic),100.5,3653.35,True,
2039-JONDJ,Male,False,False,False,27,True,DSL,True,False,False,One year,Bank transfer (automatic),55.45,1477.65,False,
7217-JYHOQ,Male,False,True,True,24,True,DSL,True,True,False,Month-to-month,Credit card (automatic),70.3,1706.45,False,
6695-FRVEC,Male,False,True,True,67,True,DSL,True,True,False,Two year,Bank transfer (automatic),60.4,3953.7,False,
4547-LYTDD,Female,False,False,False,16,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,72.65,1194.3,True,
9894-QMIMJ,Female,False,False,False,23,True,DSL,False,False,False,One year,Bank transfer (automatic),55.8,1327.85,False,
8069-YQQAJ,Male,False,False,False,14,False,DSL,False,False,False,Month-to-month,Mailed check,31.1,419.7,False,
6770-XUAGN,Female,False,True,True,1,True,NO,,,,Month-to-month,Electronic check,21.0,21.0,True,
4193-ORFCL,Female,True,False,False,1,True,DSL,False,False,False,Month-to-month,Mailed check,45.1,45.1,True,
1636-NTNCO,Male,True,False,False,4,False,DSL,False,False,True,Month-to-month,Credit card (automatic),50.95,207.35,False,
3466-WAESX,Male,False,False,True,16,True,DSL,True,False,False,Month-to-month,Electronic check,69.1,1083.7,False,
9281-PKKZE,Female,False,True,False,46,False,DSL,False,False,True,Month-to-month,Electronic check,43.95,2007.85,False,
3638-VBZTA,Male,False,False,True,68,True,DSL,True,True,True,Two year,Bank transfer (automatic),86.5,5882.75,False,
7459-IMVYU,Male,False,False,False,38,True,DSL,True,True,False,Month-to-month,Electronic check,69.95,2657.55,False,
7776-QWNFX,Male,True,True,False,30,True,DSL,False,False,False,Month-to-month,Bank transfer (automatic),50.4,1527.5,True,
6689-TCZHQ,Female,True,False,False,5,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,78.95,378.4,True,
8563-OYMQY,Male,False,False,False,17,True,FIBER OPTIC,False,False,False,Month-to-month,Credit card (automatic),90.95,1612.2,False,
0754-EEBDC,Male,False,True,True,4,True,NO,,,,Two year,Mailed check,19.9,76.65,False,
5777-ZPQNC,Female,False,False,False,12,True,NO,,,,One year,Electronic check,20.15,260.7,False,
1951-IEYXM,Male,False,True,True,72,True,DSL,True,True,True,Two year,Credit card (automatic),90.6,6441.85,False,
3318-NMQXL,Male,False,False,False,3,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,92.0,266.8,False,
3143-ILDAL,Male,False,False,False,56,True,FIBER OPTIC,False,True,False,Month-to-month,Electronic check,94.45,5124.6,True,
1022-RKXDR,Female,False,False,False,41,True,NO,,,,One year,Mailed check,24.85,962.25,False,
2361-FJWNO,Male,False,False,False,40,False,DSL,False,True,False,One year,Credit card (automatic),36.0,1382.9,False,
2272-UOINI,Female,False,False,False,7,True,DSL,True,True,True,Month-to-month,Electronic check,78.5,571.05,False,
8232-UTFOZ,Male,False,False,False,69,True,NO,,,,Two year,Credit card (automatic),19.95,1399.35,False,
3750-YHRYO,Male,False,True,True,7,True,NO,,,,One year,Mailed check,20.65,150.0,False,
6637-KYRCV,Female,False,True,True,5,False,DSL,False,False,False,Month-to-month,Electronic check,30.5,167.2,False,
5668-MEISB,Female,False,True,True,72,True,FIBER OPTIC,True,True,True,Two year,Credit card (automatic),106.1,7657.4,False,
0129-QMPDR,Male,False,True,True,44,True,NO,,,,One year,Bank transfer (automatic),20.5,865.05,False,
7188-CBBBA,Female,False,False,False,65,True,FIBER OPTIC,False,False,True,One year,Electronic check,95.5,6153.85,False,
5356-CSVSQ,Female,False,False,False,3,True,DSL,False,True,True,Month-to-month,Electronic check,64.6,174.2,False,
3221-CJMSG,Male,False,False,False,24,True,DSL,False,True,False,Month-to-month,Credit card (automatic),51.1,1269.6,False,
4720-VSTSI,Female,False,False,False,44,True,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),84.8,3862.55,True,
3219-JQRSL,Female,True,True,False,72,True,DSL,True,True,True,Two year,Credit card (automatic),89.1,6352.4,False,
2801-NISEI,Male,False,False,False,24,True,DSL,True,True,False,Month-to-month,Electronic check,54.95,1348.5,False,
3946-MHCZW,Male,False,False,False,1,True,DSL,False,False,False,Month-to-month,Mailed check,50.9,50.9,True,
4623-ZKHLY,Male,False,True,False,22,True,NO,,,,Month-to-month,Bank transfer (automatic),20.45,471.55,False,
6732-VAILE,Male,False,True,True,70,True,DSL,False,True,True,Two year,Credit card (automatic),85.95,5931.75,False,
8201-AAXCB,Male,False,True,True,25,True,DSL,False,False,True,Month-to-month,Electronic check,60.35,1404.65,False,
7696-CFTAT,Male,False,True,True,37,True,NO,,,,Two year,Bank transfer (automatic),19.8,726.1,False,
1845-CSBRZ,Female,True,True,True,22,True,FIBER OPTIC,False,False,True,Month-to-month,Bank transfer (automatic),85.35,1961.6,False,
2123-VSCOT,Female,False,True,True,59,True,DSL,False,True,True,Two year,Bank transfer (automatic),72.1,4194.85,False,
6651-AZVTJ,Male,False,True,True,49,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,99.8,4872.45,True,
4566-GOLUK,Male,False,True,True,47,True,FIBER OPTIC,False,True,True,Month-to-month,Bank transfer (automatic),107.35,5118.95,True,
2484-DGXPZ,Female,False,True,True,31,True,NO,,,,Month-to-month,Mailed check,19.55,658.95,True,
2018-QKYGT,Male,False,True,True,1,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,81.05,81.05,False,
2792-VPPET,Male,False,False,False,3,True,NO,,,,Month-to-month,Electronic check,20.5,76.95,False,
7409-JURKQ,Female,False,True,False,53,True,FIBER OPTIC,False,True,True,One year,Bank transfer (automatic),111.8,5809.75,False,
3247-MHJKM,Male,False,False,False,1,True,NO,,,,Month-to-month,Mailed check,20.2,20.2,False,
1964-SVLEA,Male,False,False,False,20,True,NO,,,,One year,Mailed check,19.7,415.9,False,
4587-NUKOX,Female,False,False,False,3,True,FIBER OPTIC,True,False,False,Month-to-month,Electronic check,79.1,246.5,True,
7297-DVYGA,Female,False,False,False,51,True,NO,,,,One year,Bank transfer (automatic),19.85,996.95,False,
2239-CGBUZ,Female,False,True,False,51,True,DSL,True,True,False,One year,Bank transfer (automatic),60.5,3145.15,False,
0854-UYHZD,Female,False,True,True,13,True,NO,,,,Two year,Mailed check,19.55,265.3,False,
7243-LCGGZ,Female,False,False,False,1,True,NO,,,,Month-to-month,Mailed check,20.9,20.9,False,
8267-KFGYD,Male,False,False,True,1,True,NO,,,,Month-to-month,Mailed check,21.05,21.05,False,
4890-VMUAV,Male,False,False,False,63,True,DSL,True,True,False,One year,Electronic check,71.5,4576.3,False,
9261-WDCAF,Male,False,False,False,3,True,DSL,False,False,False,Month-to-month,Mailed check,54.65,189.1,False,
3764-MNMOI,Male,False,False,False,46,True,NO,,,,Two year,Credit card (automatic),19.2,908.15,False,
7442-YGZFK,Male,False,False,False,1,True,DSL,False,False,False,Month-to-month,Credit card (automatic),49.8,49.8,False,
0420-BWTPW,Male,False,False,True,8,False,DSL,False,False,False,Month-to-month,Mailed check,25.5,215.2,True,
8229-BUJHX,Female,False,True,True,71,True,NO,,,,Two year,Bank transfer (automatic),20.5,1500.95,False,
7449-HVPIV,Male,False,True,True,55,True,FIBER OPTIC,False,False,True,Month-to-month,Credit card (automatic),90.4,5099.15,False,
5504-WSIUR,Female,False,False,False,70,True,FIBER OPTIC,False,True,False,One year,Bank transfer (automatic),90.25,6385.95,False,
8183-ONMXC,Female,False,False,False,2,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,80.75,159.45,True,
8466-PZBLH,Male,False,True,True,67,True,FIBER OPTIC,True,True,True,Two year,Bank transfer (automatic),104.6,6885.75,False,
9614-RMGHA,Male,False,True,False,65,True,FIBER OPTIC,False,False,True,Month-to-month,Bank transfer (automatic),91.85,5940.85,True,
8735-IJJEG,Male,False,True,False,14,True,DSL,False,False,False,Month-to-month,Credit card (automatic),50.2,668.85,False,
0564-MUUQK,Female,False,True,True,20,True,FIBER OPTIC,False,True,False,Month-to-month,Bank transfer (automatic),95.5,1916.2,False,
5054-IEXZT,Male,False,False,True,1,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,75.35,75.35,True,
5834-ASPWA,Male,False,False,False,1,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,75.45,75.45,True,
0701-RFGFI,Female,False,True,True,49,True,FIBER OPTIC,False,False,True,Month-to-month,Bank transfer (automatic),95.4,4613.95,False,
0019-EFAEP,Female,False,False,False,72,True,FIBER OPTIC,True,False,True,Two year,Bank transfer (automatic),101.3,7261.25,False,
5619-PTMIK,Female,False,True,False,46,True,DSL,True,False,False,Month-to-month,Electronic check,53.1,2459.8,False,
3737-XBQDD,Male,False,False,False,24,True,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),84.85,2048.8,False,
5882-CMAZQ,Female,False,True,True,5,False,DSL,False,True,False,Month-to-month,Electronic check,34.25,163.55,False,
5846-QFDFI,Female,False,True,True,33,True,FIBER OPTIC,False,True,False,Month-to-month,Credit card (automatic),88.6,2888.7,False,
4445-KWOKW,Female,False,False,False,42,True,DSL,True,False,False,One year,Bank transfer (automatic),60.15,2421.6,False,
3511-APPBJ,Male,False,False,False,23,True,FIBER OPTIC,True,False,True,One year,Credit card (automatic),99.95,2292.75,False,
7967-HYCDE,Male,False,False,False,8,True,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),70.7,553.4,False,
2430-RRYUW,Male,False,False,False,66,True,DSL,True,False,False,One year,Mailed check,54.8,3465.7,False,
3948-XHGNA,Male,False,False,False,24,True,DSL,True,False,False,Month-to-month,Bank transfer (automatic),49.55,1210.4,True,
3723-BFBGR,Male,True,False,False,24,True,DSL,False,False,False,Month-to-month,Credit card (automatic),54.8,1291.3,False,
0565-IYCGT,Male,False,False,False,69,True,DSL,True,True,False,One year,Credit card (automatic),78.6,5356.45,True,
5447-WZAFP,Female,False,False,False,53,True,FIBER OPTIC,False,False,True,One year,Mailed check,100.3,5200.8,False,
5110-CHOPY,Female,False,False,False,60,False,DSL,True,False,True,Two year,Electronic check,53.6,3237.05,False,
5445-UTODQ,Female,False,True,False,7,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,81.1,576.65,True,
4425-OWHWB,Female,False,False,False,20,True,NO,,,,One year,Credit card (automatic),19.35,433.75,False,
7892-QVYKW,Female,False,True,True,23,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,85.6,1868.4,False,
9675-ICXCT,Male,False,True,True,72,True,DSL,True,True,True,Two year,Electronic check,80.8,5728.55,False,
1024-VRZHF,Male,False,True,False,11,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,74.95,825.7,True,
4703-MQYKT,Male,False,False,False,21,True,NO,,,,Two year,Mailed check,19.6,390.4,False,
9497-QCMMS,Male,True,False,False,1,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,93.55,93.55,True,
5692-ICXLW,Male,True,False,False,31,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,90.7,2845.15,False,
0602-DDUML,Female,False,False,False,57,True,DSL,False,True,True,Two year,Mailed check,69.75,3894.4,False,
2208-MPXIO,Female,False,True,True,45,True,NO,,,,Two year,Bank transfer (automatic),20.0,886.4,False,
1960-UYCNN,Male,False,False,False,10,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,95.25,1021.55,False,
0348-SDKOL,Female,False,True,False,58,True,FIBER OPTIC,False,True,True,Month-to-month,Credit card (automatic),102.1,5885.4,True,
3190-FZATL,Male,False,False,True,14,True,NO,,,,Month-to-month,Mailed check,19.95,268.4,False,
7336-RLLRH,Male,False,True,False,27,True,DSL,True,True,True,One year,Mailed check,80.85,2204.35,False,
4373-MAVJG,Female,False,True,True,14,True,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),90.9,1259.0,True,
8901-HJXTF,Female,False,True,True,12,False,DSL,False,False,False,Month-to-month,Mailed check,29.2,309.1,True,
7710-JSYOA,Female,False,True,True,69,True,FIBER OPTIC,False,True,False,Two year,Bank transfer (automatic),93.3,6398.05,False,
5419-KLXBN,Female,False,True,True,25,True,FIBER OPTIC,False,False,True,Month-to-month,Bank transfer (automatic),89.15,2257.75,True,
3424-NMNBO,Male,True,True,False,58,True,FIBER OPTIC,True,False,True,One year,Electronic check,108.85,6287.25,True,
9885-MFVSU,Female,False,True,True,35,False,DSL,True,True,True,Two year,Credit card (automatic),46.35,1662.05,False,
4514-GFCFI,Female,True,False,False,16,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,84.75,1350.15,True,
0607-MVMGC,Male,False,True,True,45,True,DSL,False,False,True,One year,Credit card (automatic),78.75,3600.65,False,
3365-SAIGS,Female,False,False,False,17,True,FIBER OPTIC,False,False,True,Month-to-month,Electronic check,83.55,1329.15,False,
9828-AOQLM,Female,False,True,True,1,True,DSL,False,False,False,Month-to-month,Electronic check,45.7,45.7,True,
8022-BECSI,Male,False,False,False,22,True,NO,,,,One year,Mailed check,19.6,422.5,False,
8000-REIQB,Female,True,False,False,1,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,69.95,69.95,True,
9993-LHIEB,Male,False,True,True,67,True,DSL,True,True,False,Two year,Mailed check,67.85,4627.65,False,
0266-CLZKZ,Female,False,True,True,67,True,FIBER OPTIC,False,True,True,Two year,Bank transfer (automatic),105.65,6717.9,False,
7615-ESMYF,Female,False,True,False,2,False,DSL,False,False,True,Month-to-month,Electronic check,44.6,97.1,True,
3858-VOBET,Male,False,False,False,23,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,74.95,1710.45,True,
7020-OZKXZ,Female,True,False,False,9,True,FIBER OPTIC,False,False,False,Month-to-month,Credit card (automatic),75.5,637.4,False,
3977-QCRSL,Female,False,False,False,5,True,NO,,,,Month-to-month,Mailed check,20.15,117.95,False,
0017-DINOC,Male,False,False,False,54,False,DSL,True,True,True,Two year,Credit card (automatic),45.2,2460.55,False,
1447-PJGGA,Female,False,False,False,57,True,FIBER OPTIC,False,False,True,Two year,Electronic check,95.25,5464.65,True,
8565-CLBZW,Male,False,False,False,24,True,FIBER OPTIC,False,False,True,Month-to-month,Mailed check,89.85,2165.05,True,
9139-WQQDY,Female,False,True,True,49,True,FIBER OPTIC,False,False,True,One year,Mailed check,100.45,4941.8,True,
0224-HJAPT,Male,False,False,False,5,True,DSL,False,False,False,Month-to-month,Electronic check,47.15,223.15,True,
8086-OVPWV,Male,False,False,False,2,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,80.2,181.1,True,
9430-FRQOC,Female,False,False,True,4,True,FIBER OPTIC,False,True,False,Month-to-month,Mailed check,87.1,341.45,True,
7639-OPLNG,Male,False,True,True,70,True,DSL,True,True,True,Two year,Bank transfer (automatic),79.25,5731.85,False,
3074-GQWYX,Male,False,False,False,5,True,FIBER OPTIC,False,False,False,Month-to-month,Bank transfer (automatic),75.9,357.75,True,
1492-QGCLU,Male,False,True,True,53,True,DSL,True,True,True,Month-to-month,Electronic check,85.7,4616.1,False,
6845-RGTYS,Female,False,True,False,47,True,FIBER OPTIC,True,False,True,Month-to-month,Electronic check,98.75,4533.7,True,
7328-OWMOM,Female,False,False,True,31,True,NO,,,,One year,Credit card (automatic),20.1,589.25,False,
4418-LZMSV,Male,False,True,True,13,True,DSL,False,True,False,Month-to-month,Bank transfer (automatic),61.8,750.1,False,
5155-AZQPB,Female,False,True,True,28,True,DSL,False,False,False,Month-to-month,Mailed check,49.9,1410.25,False,
8861-HGGKB,Female,False,False,False,10,True,FIBER OPTIC,False,False,False,Month-to-month,Electronic check,86.45,830.85,True,
1087-GRUYI,Male,False,True,False,38,True,NO,,,,Two year,Bank transfer (automatic),20.4,743.5,False,
7065-YUNRY,Female,False,False,False,1,True,DSL,False,False,False,Month-to-month,Mailed check,45.3,45.3,True,
7694-VLBWQ,Male,False,True,False,67,True,FIBER OPTIC,False,False,True,One year,Electronic check,104.1,7040.85,True,
